"exercicio","Funcao_cod","Funcao_desc","Acao_cod","Acao_desc","ModalidadeAplicacao_cod","ModalidadeAplicacao_desc","ResultadoPrimario_cod","ResultadoPrimario_desc","ploa","loa","loa_mais_credito","empenhado","liquidado","pago","Ano"
"2024","26","Transporte","10JQ","Adequação de Trecho Rodoviário - São Francisco do Sul - Jaraguá do Sul - na BR-280/SC","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,3400000,3400000,3400000,1491239,1491239,2024
"2024","20","Agricultura","20Y6","Pesquisa, Desenvolvimento e Transferência de Tecnologias para a Agropecuária","90","Aplicações Diretas","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,35500000,0,0,0,0,2024
"2024","05","Defesa Nacional","14T4","Implantação do Projeto Forças Blindadas","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,4e+05,4e+05,4e+05,88990,88990,2024
"2024","27","Desporto e Lazer","00SL","Apoio à Implantação e Modernização de Infraestrutura para Esporte Amador, Educacional, Recreativo e de Lazer","40","Transferências a Municípios","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,7255001,26684472,26684471,199000,199000,2024
"2024","20","Agricultura","8622","Promoção do Cooperativismo, Associativismo e Agroindústria para o Desenvolvimento Agropecuário e da Agricultura Familiar","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1e+06,0,0,0,0,2024
"2024","21","Organização Agrária","210V","Estruturação Produtiva, Promoção e Fortalecimento da Agricultura Familiar e da Agroecologia","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,3700000,17642896,16681917,0,0,2024
"2024","10","Saúde","8535","Estruturação de Unidades de Atenção Especializada em Saúde","31","Transferências a Estados e ao Distrito Federal - Fundo a Fundo","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,105715176,164480697,125725206,49730633,49730633,2024
"2024","08","Assistência Social","20GG","Promoção da Inclusão Socioeconômica de Pessoas em Situação de Vulnerabilidade","40","Transferências a Municípios","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,5e+05,3e+06,1600000,0,0,2024
"2024","18","Gestão Ambiental","00T5","Apoio à Realização de Estudos, Projetos e Obras dos Entes Federados para Contenção ou Amortecimento de Cheias e Inundações e para Contenção de Erosões Marinhas e Fluviais","40","Transferências a Municípios","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,2e+05,0,0,0,0,2024
"2024","10","Saúde","20YD","Educação e Trabalho na Saúde","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,76535443,119422189,116415189,27266605,22828313,2024
"2024","14","Direitos da Cidadania","21F0","Democratização do Acesso à Justiça e à Cidadania","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,2350000,0,0,0,0,2024
"2024","15","Urbanismo","8865","Apoio à Execução de Projetos e Obras de Contenção de Encostas em Áreas Urbanas","40","Transferências a Municípios","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1e+06,1920038,1920038,0,0,2024
"2024","08","Assistência Social","2798","Aquisição e Distribuição de Alimentos da Agricultura Familiar para Promoção da Segurança Alimentar e Nutricional","90","Aplicações Diretas","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,40824067,0,0,0,0,2024
"2024","11","Trabalho","20Z1","Qualificação Social e Profissional de Trabalhadores","50","Transferências a Instituições Privadas sem Fins Lucrativos","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,45862094,47862094,47858894,10793208,10793208,2024
"2024","23","Comércio e Serviços","20Y3","Promoção e Marketing do Turismo no Mercado Nacional","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,6250000,4000250,0,0,0,2024
"2024","21","Organização Agrária","210Z","Identificação, Reconhecimento e Titulação de Territórios Quilombolas","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1500000,0,0,0,0,2024
"2024","27","Desporto e Lazer","21CK","Promoção e Desenvolvimento do Paradesporto Nacional","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,3100000,11410000,11408367,9961548,9961548,2024
"2024","18","Gestão Ambiental","20W2","Enfrentamento dos Processos de Desertificação, Mitigação e Adaptação aos Efeitos da Seca","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,1e+05,1e+05,0,0,2024
"2024","08","Assistência Social","219G","Estruturação da Rede de Serviços do Sistema Único de Assistência Social (SUAS)","31","Transferências a Estados e ao Distrito Federal - Fundo a Fundo","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,160964271,38686844,38516622,34249622,34249622,2024
"2024","10","Saúde","8755","Aperfeiçoamento, Avaliação e Desenvolvimento de Ações e Serviços Especializados em Cardiologia-INC","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,10013198,11013198,11013165,1318159,1217468,2024
"2024","23","Comércio e Serviços","10V0","Apoio a Projetos de Infraestrutura Turística","30","Transferências a Estados e ao Distrito Federal","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,183537726,74731063,30090905,0,0,2024
"2024","08","Assistência Social","21FR","Apoio e Acolhimento Objetivando a Reinserção de Usuários e Dependentes de Álcool e Drogas","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,35138156,0,0,0,0,2024
"2024","12","Educação","20RX","Reestruturação e Modernização dos Hospitais Universitários Federais - REHUF","90","Aplicações Diretas","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,1975195,0,0,0,0,2024
"2024","17","Saneamento","00TN","Apoio à Implantação, Ampliação ou Melhorias em Sistemas de Abastecimento de Água","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,15795,15795,0,0,2024
"2024","15","Urbanismo","00SY","Apoio a Projetos e Obras de Reabilitação, de Acessibilidade e Modernização Tecnológica em Áreas Urbanas","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,7680001,1,0,0,0,2024
"2024","14","Direitos da Cidadania","21G2","Promoção e Defesa dos Direitos das Pessoas LGBTQIA+","90","Aplicações Diretas","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,1351180,0,0,0,0,2024
"2024","08","Assistência Social","8948","Implementação de Tecnologias Sociais de Acesso à Água para Consumo Humano e Produção de Alimentos na Zona Rural","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,650000,0,0,0,0,2024
"2024","14","Direitos da Cidadania","21BO","Direitos Pluriétnico-Culturais e Sociais dos Povos Indígenas","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1735290,1585290,1584938,0,0,2024
"2024","14","Direitos da Cidadania","21G4","Apoio ao funcionamento do Conselho Nacional dos Direitos Humanos (CNDH)¿¿","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,7e+05,214552,214551,171196,170785,2024
"2024","20","Agricultura","21B6","Assistência Técnica e Extensão Rural","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1100000,0,0,0,0,2024
"2024","18","Gestão Ambiental","2E87","Implementação da Agenda Nacional de Proteção, Defesa, Bem-Estar e Direitos Animais","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,19769248,26023032,26023032,17671216,17671216,2024
"2024","13","Cultura","20ZF","Promoção e Fomento à Cultura Brasileira","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,4700000,0,0,0,0,2024
"2024","05","Defesa Nacional","1211","Implementação de Infraestrutura Básica nos Municípios da Região do Calha Norte","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,13117571,0,0,0,0,2024
"2024","16","Habitação","00TI","Apoio à produção habitacional de interesse social","40","Transferências a Municípios","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,1.5e+07,14364463,14364463,0,0,2024
"2024","14","Direitos da Cidadania","21GF","Ampliação da Participação Efetiva das Mulheres nos Espaços de Poder e Decisão","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,3020000,0,0,0,0,2024
"2024","27","Desporto e Lazer","20JP","Desenvolvimento de Atividades e Apoio a Programas e Projetos de Esporte Amador, Educação, Lazer e Inclusão Social","30","Transferências a Estados e ao Distrito Federal","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,0,7710876,7710876,0,0,2024
"2024","26","Transporte","163Q","Intervenções para Recuperação e Restauração de Rodovias Federais","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,37848804,30900000,30900000,3e+07,3e+07,2024
"2024","13","Cultura","14U2","Implantação, Instalação e Ampliação de Espaços e Equipamentos Culturais","40","Transferências a Municípios","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,987597,0,0,0,0,2024
"2024","18","Gestão Ambiental","21F3","Implementação de Políticas para Biodiversidade, Vegetação Nativa e Áreas Protegidas","40","Transferências a Municípios","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,1115000,1115000,0,0,2024
"2024","12","Educação","219U","Apoio ao Funcionamento e Modernização das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1400000,0,0,0,0,2024
"2024","15","Urbanismo","00VD","Apoio ao Desenvolvimento e Implementação de Ações Estratégicas do Programa Periferia Viva","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,2856150,6686465,6685965,3e+05,0,2024
